Title,URL
Brand Purpose: Marketing Yourself and Building Meaningful Connections,https://www.futurelearn.com/courses/brand-purpose-jonathan-wilson
Ethical Practices to Guide Innovation,https://www.futurelearn.com/courses/ethical-innovator
Introduction to Data Science for Business,https://www.futurelearn.com/courses/introduction-to-data-science-for-business
Successful Agile for Digital Teams,https://www.futurelearn.com/courses/successful-agile-for-digital-teams
An Introduction to Artificial Intelligence in the Tourism Industry,https://www.futurelearn.com/courses/introduction-artificial-intelligence-tourism
Facebook Marketing: Organic Reach and Paid Advertising,https://www.futurelearn.com/courses/facebook-marketing
Introduction to Data Analytics with Python,https://www.futurelearn.com/courses/introduction-to-data-analytics-with-python
Leadership Training: Human Leadership,https://www.futurelearn.com/courses/human-leadership
Software Development Basics,https://www.futurelearn.com/courses/software-development-basics
Instagram Marketing: Instagram Essentials and Content Creation,https://www.futurelearn.com/courses/instagram-essentials-and-content-creation
LinkedIn Marketing: LinkedIn Essentials and Content Creation,https://www.futurelearn.com/courses/linkedin-marketing-essentials-and-content-creation
Social Media Marketing Strategy: Objective Setting and Strategic Planning Essentials,https://www.futurelearn.com/courses/social-media-strategy-essentials
Understanding the GDPR,https://www.futurelearn.com/courses/general-data-protection-regulation
Additive Manufacturing and 3D Printing: Costs Structures and Benefits,https://www.futurelearn.com/courses/costs-and-benefits-in-additive-manufacturing-economic-feasibility-and-implications
Marketing Analytics,https://www.futurelearn.com/courses/uva-darden-marketing-analytics
Additive Manufacturing for Business: Practices and Ecosystem,https://www.futurelearn.com/courses/business-opportunities-in-additive-manufacturing
"Decentralised Finance: Blockchain, Ethereum, and The Future of Banking",https://www.futurelearn.com/courses/defi-exploring-decentralised-finance-with-blockchain-technologies
Placemaking and Public Space Design: Unlocking Tourist Destinations,https://www.futurelearn.com/courses/unlocking-tourist-destinations
Fundamentals of Digital Marketing,https://www.futurelearn.com/courses/digital-marketing-futurelearn
Product Management Essentials,https://www.futurelearn.com/courses/product-management-essentials
University and Your Future: Career Planning and Making the Most of Your Degree,https://www.futurelearn.com/courses/career-planning-and-your-degree
Doing Business in Conflict Zones,https://www.futurelearn.com/courses/doing-business-in-conflict-zones
Doing Good in a Conflict Zone,https://www.futurelearn.com/courses/doing-good-in-a-conflict-zone
Intelligent Systems: An Introduction to Deep Learning and Autonomous Systems,https://www.futurelearn.com/courses/intelligent-systems
Digital Skills: Reimagine Your Career,https://www.futurelearn.com/courses/digital-skills-reimagine-your-career
"How to Measure, Reduce, and Offset your Company’s Carbon Footprint",https://www.futurelearn.com/courses/how-to-measure-reduce-and-offset-your-companys-carbon-footprint
Using AI to Gain a Competitive Edge for your Customer Experience (CX),https://www.futurelearn.com/courses/competitive-edge-customer-experience-ai
Introduction to Agile Project Management,https://www.futurelearn.com/courses/agile-delivery-course
Drafting and Negotiating Commercial Contracts: A guide to contract law for non-lawyers ,https://www.futurelearn.com/courses/drafting-commercial-contracts
Strategic planning for professional service firms in the time of COVID-19,https://www.futurelearn.com/courses/strategic-planning-for-professional-services
"The Essential Financial Management Toolbox for Film, Screen and Broadcast",https://www.futurelearn.com/courses/financial-management-for-screen
UX Design Fundamentals: Business Value Through User Experience (UX) Design,https://www.futurelearn.com/courses/ux-design-fundamentals-user-experience-design-fundamentals
UX Design Fundamentals: Creating Business Outcomes,https://www.futurelearn.com/courses/ux-design-fundamentals-management-business-model
UX Design Fundamentals: Delivering Value to Users,https://www.futurelearn.com/courses/ux-design-fundamentals-design-thinking-ideation
Data Analytics and Python Fundamentals,https://www.futurelearn.com/courses/data-analytics-python-statistics-and-analytics-fundamentals
Data Wrangling and Ingestion using Python,https://www.futurelearn.com/courses/data-analytics-python-data-wrangling-and-ingestion
Design and Create Custom Dashboards in Excel,https://www.futurelearn.com/courses/excel-advanced-data-visualization-and-dashboard-creation
Digital Fashion Media,https://www.futurelearn.com/courses/digital-fashion-media
Digital Marketing: Storytelling in the New Communication Landscape,https://www.futurelearn.com/courses/digital-storytelling-the-blup-way
Effective Questioning for Call Handlers,https://www.futurelearn.com/courses/effective-questioning
Ethics and Diversity in Fashion,https://www.futurelearn.com/courses/ethics-and-diversity-in-fashion
How to Use Pivot Tables to Analyse Data in Excel,https://www.futurelearn.com/courses/analyze-and-visualize-data-with-pivot-tables
Introduction to Excel Charts for Data Visualisation,https://www.futurelearn.com/courses/charting-and-data-visualization-in-excel
Leading Strategic Innovation: How to Lead with Purpose,https://www.futurelearn.com/courses/leading-strategic-innovation
Python Packages: NumPy and Pandas Dataframe,https://www.futurelearn.com/courses/data-analytics-python-learning-python-functions
Social Impact in Business: How to Build a Brand that Matters,https://www.futurelearn.com/courses/how-to-build-a-brand-that-matters
Sustainable Luxury Fashion,https://www.futurelearn.com/courses/sustainable-luxury
The Business of Beauty: Introduction to the Beauty Industry,https://www.futurelearn.com/courses/business-of-beauty-introduction-to-the-beauty-industry
The Future of Fashion,https://www.futurelearn.com/courses/the-future-of-fashion
The Human Face of User Research: How to do User Research Online and Offline,https://www.futurelearn.com/courses/the-human-face-of-user-research
What is Leadership?,https://www.futurelearn.com/courses/what-is-leadership
Data Analysis and Fundamental Statistics,https://www.futurelearn.com/courses/data-analytics-for-business-basic-analysis-and-statistics
Excel for Data Analysis,https://www.futurelearn.com/courses/data-analytics-for-business-creating-databases
SQL for Data Analysis,https://www.futurelearn.com/courses/data-analytics-for-business-manipulating-and-interpreting-your-data
Data Visualisation: Creating charts and complex visualisations in Tableau,https://www.futurelearn.com/courses/data-visualisation-communicate-key-metrics-throughout-your-business
Data Visualisation: Data Dashboards and Storytelling with Tableau,https://www.futurelearn.com/courses/data-visualisation-prediction-and-ethics
Data Visualisation: Data Visualisation with Tableau Fundamentals,https://www.futurelearn.com/courses/data-visualisation-core-elements-and-theories
Build a Leading Innovation Strategy,https://www.futurelearn.com/courses/efqm-innovation-leader
Customer Experience Design for Customer Success: CX Impact and Strategic Insights,https://www.futurelearn.com/courses/cx-design-for-cs-effective-cx-design-customer-journeys
Customer Experience Design for Customer Success: Designing Great Customer Experiences,https://www.futurelearn.com/courses/cx-design-for-cs-create-an-effective-cx-strategy
Customer Experience Design for Customer Success: Ensuring Customer Success,https://www.futurelearn.com/courses/cx-design-for-cs-customer-relationships-measure-success
EFQM Foundation Online Certificate,https://www.futurelearn.com/courses/efqm-foundation-online-certificate
"Introduction to Business Improvement: Lean Six Sigma, Kaizen, and Problem Solving",https://www.futurelearn.com/courses/introduction-to-business-improvement
Pathways to Property: Starting Your Career in Real Estate,https://www.futurelearn.com/courses/pathways-to-property
Project Management: Beyond the Basics,https://www.futurelearn.com/courses/project-management-beyond-the-basics
Demystifying Business Models for New Entrepreneurs,https://www.futurelearn.com/courses/demystify-business-models
Empresas Exponenciales: Guía Para Comenzar,https://www.futurelearn.com/courses/empresas-exponenciales-gu-a-para-comenzar
Grow Your Workforce: How to Teach Adult Learners,https://www.futurelearn.com/courses/growing-a-sustainable-workforce-facilitating-deeper-learning-for-adult-learners
Introduction to Organisational Development,https://www.futurelearn.com/courses/essential-elements-od
Workplace Wellbeing: How to Build Confidence and Manage Stress,https://www.futurelearn.com/courses/surviving-the-workplace-on-managing-stress-and-building-confidence
Drive Business Improvement with the EFQM Model,https://www.futurelearn.com/courses/introduction-to-efqm
Beauty Decoded: Strategy in the Global Beauty Business,https://www.futurelearn.com/courses/beauty-decoded-strategy-in-the-global-beauty-business
Communicating with Diverse Audiences,https://www.futurelearn.com/courses/communicating-with-diverse-audiences2
Plan for Project Success: Project Planning and Management,https://www.futurelearn.com/courses/plan-for-project-success
Responsible Marketing and the Fundamentals of Corporate Social Responsibility,https://www.futurelearn.com/courses/responsible-marketing-and-the-fundamentals-of-corporate-social-responsibility
Digital Product Management,https://www.futurelearn.com/courses/digital-product-management
Fundamentals of Project Planning and Management,https://www.futurelearn.com/courses/fundamentals-of-project-planning-and-management
